Internal ID,id,title,description,price,sale_price,link,image_link,Name
1599,30278659866709,Double Oval Diamond Earrings,"Designed with a double oval silhouette, these white gold earrings are embellished with exquisite mixed-cut white diamonds. Founded in Valenza, Italy by Davide Zybert, family-owned Zydo has become one of the most respected fine jewelry brands in the world. For nearly half a century, the prestigious company has been recognized for its impeccable craftsmanship, timeless designs and superior quality. 18-karat white gold. Diamonds, 4.95ctw. Pierced only. ",15100.00,,https://gumps.com/products/earrings-18kt-wg-dbl-open-ovals-w-mix-cut-diamond,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872066_1.jpg,872066
1606,30278660751445,Floret Diamond Collar Necklace,"Made of white gold embellished with shimmering mixed-cut white diamonds, this delicate collar necklace exudes sophistication. Founded in Valenza, Italy by Davide Zybert, family-owned Zydo has become one of the most respected fine jewelry brands in the world. For nearly half a century, the prestigious company has been recognized for its impeccable craftsmanship, timeless designs and superior quality. 18-karat white gold. Diamonds, 9.57ctw. 16""L.",27000.00,,https://gumps.com/products/necklace-18kt-wg-diamond-collar-w-florets-9-57,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872071_1.jpg,872071
3108,30357597585493,Golden South Sea Pearl Necklace,"Mastoloni's stunning golden South Sea cultured pearl necklace is accented by diamonds for a touch of shimmer. Founded in the mid-1920s by Frank Mastoloni, Sr., the family-owned business has grown to become one of the most respected in the cultured pearl industry. The company is renowned for its meticulous designs, superior craftsmanship and unparalleled quality. Golden South Sea cultured pearls, 12 - 13.9mm. Diamonds, 1.70ctw. 18-karat yellow gold. 18""L.",40000.00,,https://gumps.com/products/necklace-round-golden-ssp-33prl-12-13-9m,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872425_1.jpg,872425
3116,30593671987285,Oval Horizon Drop Pendant Necklace,"Made of satin-finished yellow gold and sterling silver, this elegant necklace shimmers with white diamonds arranged in a shooting-star motif. A native of Tunisia now based in Upstate, N.Y., jeweler Adel Chefridi is known for his eclectic designs that emphasize wearability and openness to light and movement. Handcrafted using mostly recycled metals and natural gemstones, Chefridi's jewelry is inspired by the rich culture of his homeland. Diamonds, 0.04ctw. 18-karat yellow gold. Sterling Silver. Adjusts 16"" or 18""L.",1675.00,,https://gumps.com/products/necklace-slvr-18yg-dia0-04ctw-horizon-drop-23x28mm,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872433_1.jpg,872433
7221,31637390229589,Opal & Diamond Ginkgo Leaf Earrings,"Opal centers on gold ginkgo leaves, embellished with scattered diamonds. A symbol of strength, hope and peace, the ginkgo leaf comes from one of the oldest surviving species of tree known to exist, with a botanical history spanning more than 200 million years. Opals, 9.90ctw. 18-karat yellow gold. Pierced only. 1""L x 1 1/4""W. This piece is one-of-a-kind.",8000.00,,https://gumps.com/products/earrings-18kyg-opal-9-9ctw-and-dia-gingko-earclip,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873013_1.jpg,873013
24984,37588836942018,Four-Strand Jade & Diamond Bracelet,"Four strands of green jade beads are punctuated by diamonds and finished with a diamond and jade clasp. Cicada is recognized for its striking designs inspired by the Art Deco and Art Nouveau movements as well as the natural world. Each exceptional piece is handcrafted with meticulous attention to detail by master artisans in New York City. Apple green jadeite. Diamonds, 9.71ctw. Onyx. Platinum. 6""L.",62579.00,,https://gumps.com/products/bracelet-plat-jade-bead-dia-9-71ctw,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873294_1.jpg,873294
24998,37588838154434,Plique-à-Jour Moonstone & Diamond Bracelet,"Similar to cloisonné, plique-à-jour is an enamelling technique in which the enamel is applied in cells. Unlike cloisonné, plique-à-jour has no backing in the final product, so light can shine through the transparent or translucent enamel. Cicada is recognized for its striking designs inspired by the Art Deco and Art Nouveau movements as well as the natural world. Each exceptional piece is handcrafted with meticulous attention to detail by master artisans in New York City. Moonstones, 24.51ctw. Diamonds, 5.12ctw. 18-karat yellow gold. 6""L.",47920.00,,https://gumps.com/products/bracelet-18kyg-plique-a-jour-moonston-24-51ctw-dia-5-12ctw,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873308_1.jpg,873308
25000,37588838219970,Tourmaline with Celtic Enamel Ring,"A eye-catching tourmaline is surrounded by a Celtic pattern embellished with diamonds. Cicada is recognized for its striking designs inspired by the Art Deco and Art Nouveau movements as well as the natural world. Each exceptional piece is handcrafted with meticulous attention to detail by master artisans in New York City. Tourmaline, 7.22ctw. Diamonds, 0.29ctw. 18-karat yellow gold. Size 6.",12679.00,,https://gumps.com/products/rings-18kyg-celtic-tour-7-22ctw-dia-0-29ctw,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873310_1.jpg,873310
25005,37588838547650,Plique-à-Jour Zircon & Diamond Star Earrings,"Similar to cloisonné, plique-à-jour is an enamelling technique in which the enamel is applied in cells. Unlike cloisonné, plique-à-jour has no backing in the final product, so light can shine through the transparent or translucent enamel. Cicada is recognized for its striking designs inspired by the Art Deco and Art Nouveau movements as well as the natural world. Each exceptional piece is handcrafted with meticulous attention to detail by master artisans in New York City. Zircon, 17.43ctw. Diamonds, 1.28ctw. 18-karat yellow gold; pierced only. 1 1/2""L.",13685.00,,https://gumps.com/products/earrings-18kyg-zircon-17-43ctw-dia-1-28ctw-star,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873315_1.jpg,873315
34200,39519211684034,Pale Green Jadeite Bangle,"<p>Once considered more precious than gold, jade has been more highly prized in Asia than any other gemstone. Treasured for thousands of years, it represents harmony, balance and protection, and is thought to bring good luck to the wearer. The continuous circular form of the bangle bracelet is the truest representation of the stone's power and symbolism.</p>  <ul> <li>Pale green jadeite.</li> <li>1/2"" wide x 1/4"" thick.</li> <li>2 1/3"" inside diameter.</li> </ul> ",1800.00,1260.00,https://gumps.com/products/pale-green-jadeite-bangle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873706_1.jpg,873706
34201,39519211880642,13.2mm Half-Round Pale Green Jadeite Bangle,"<p>Once considered more precious than gold, jade has been more highly prized in Asia than any other gemstone. Treasured for thousands of years, it represents harmony, balance and protection, and is thought to bring good luck to the wearer. The continuous circular form of the bangle bracelet is the truest representation of the stone's power and symbolism.</p>  <ul> <li>Pale green jadeite.</li> <li>1/2"" wide x 1/4"" thick.</li> <li>2 1/3"" inside diameter.</li> </ul> ",1800.00,1260.00,https://gumps.com/products/half-round-pale-green-jadeite-bangle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873707_1.jpg,873707
34217,39519215616194,Icy Jadeite Stylized Cicada Pendant,"<p>An icy jadeite pendant with spots of moss green and yellow, hand carved in the form of a stylized cicada with longevity cloud motif. Once considered more precious than gold, jade has been more highly prized in Asia than any other gemstone. Treasured for thousands of years, it represents harmony, balance and protection, and is thought to bring good luck to the wearer. The continuous circular form of the bangle bracelet is the truest representation of the stone's power and symbolism.</p>  <ul> <li>Hand carved.</li> <li>Icy jadeite with moss green and yellow accents.</li> <li>18-karat yellow gold.<li> <li>Overall: Approx. 1"" wide x 2 1/2"" long.</li> <li>Chain sold separately.</li> </ul> ",1450.00,,https://gumps.com/products/icy-jadeite-moss-yellow-green-cicada-with-cloud-pendant,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873723_1.jpg,873723
34224,39519218794690,Icy & Dark Moss Green Jadeite Hulu Gourd Pendant,"<p>Pendant of icy jadeite with veins of moss green accents, hand carved in the form of a lucky hulu gourd with dragon and pearl, symbolizing strength, protection and good luck. Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless. Once considered more precious than gold and treasured for thousands of years, jade has been more highly prized in Asia than any other gemstone.</p>  <ul> <li>Hand carved.</li> <li>Icy jadeite with dark moss green accents.</li> <li>18-karat yellow gold.<li> <li>Overall: Approx. 1"" wide x 2"" long.</li> <li>Chain sold separately.</li> </ul> ",1650.00,,https://gumps.com/products/icy-jadeite-dark-moss-green-hulu-gourd-dragon-pearl-pendant,https://gumps-netsuites-extendfiles.s3.amazonaws.com/extend/07b1fa30-8e13-11ec-9ac4-3356574c1512/873730_1.jpeg,873730
34231,39519219417282,Translucent White & Yellow Jadeite Dragon Pearl Fu Pendant,"<p>Pendant of translucent white and yellow jadeite hand carved with dragon and pearl motif, symbolizing strength and power, and the Chinese character fu, meaning good luck. Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless. Once considered more precious than gold and treasured for thousands of years, jade has been more highly prized in Asia than any other gemstone.</p>  <ul> <li>Hand carved.</li> <li>Translucent white and yellow jadeite.</li> <li>18-karat yellow gold.<li> <li>Overall: Approx. 1 1/4"" wide x 2 3/4"" long x 1/4"" thick.</li> <li>Chain sold separately.</li> </ul> ",1500.00,,https://gumps.com/products/translucent-white-yellow-jadeite-dragon-pearl-fu-pendant-1,https://gumps-netsuites-extendfiles.s3.amazonaws.com/extend/aa2ca1d0-8e12-11ec-b260-a772c0afad4d/873737_1.jpeg,873737
34232,39519219515586,"Icy & Yellow Jadeite Magpie, Plum & Bamboo Pendant","<p>Pendant of icy jadeite with yellow accent, hand carved with a magpie, plum, and bamboo, symbolizing happiness and martial joy. Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless. Once considered more precious than gold and treasured for thousands of years, jade has been more highly prized in Asia than any other gemstone.</p>  <ul> <li>Hand carved.</li> <li>Icy jadeite with yellow accents.</li> <li>18-karat yellow gold.<li> <li>Overall: Approx. 1"" wide x 2 1/4"" long x 1/4"" thick.</li> <li>Chain sold separately.</li> </ul> ",1600.00,,https://gumps.com/products/icy-jadeite-yellow-magpie-plum-bamboo-pendant-1,https://gumps-netsuites-extendfiles.s3.amazonaws.com/extend/5b600e20-8e12-11ec-b260-a772c0afad4d/873738_1.jpeg,873738
34233,39519219613890,Yellow & Green Jadeite Dragon-in-Clouds Pendant,"<p>A translucent jadeite pendant with dark yellow and light green accents, hand carved with a dragon among longevity clouds.Once considered more precious than gold, jade has been more highly prized in Asia than any other gemstone. Treasured for thousands of years, it represents harmony, balance and protection, and is thought to bring good luck to the wearer. The continuous circular form of the bangle bracelet is the truest representation of the stone's power and symbolism.</p>  <ul> <li>Hand carved.</li> <li>Translucent jadeite with dark yellow and light green accents.</li> <li>18-karat yellow gold.<li> <li>Overall: Approx. 1"" wide x 2"" long; 1/4"" thick.</li> <li>Chain sold separately.</li> </ul> ",1200.00,,https://gumps.com/products/translucent-jadeite-yellow-green-dragon-in-clouds-pendant-1,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873739_1.jpg,873739
35137,39584273465538,Cluster Diamond Drop Earrings,"<p>14-karat yellow gold dangle earrings by K Goldschmidt featuring diamond clusters ending in a single diamond drop. Gump’s is forever treasure hunting for the best of everything and our collection of estate jewelry— featuring rare antique pieces — is no exception. Distinguished in provenance, each item is one-of-a-kind, reflecting its distinctive gemstones, materials and craftsmanship.</p> <ul> <li>Designed by K. Goldschmidt.</li> <li>18 diamonds, est. 1.30ctw.</li> <li>14-karat yellow gold.</li> <li>Clip only.</li> </ul>",2650.00,,https://gumps.com/products/cluster-diamond-drop-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873763_1.jpg,873763
35140,39584273825986,Tiffany Movado Square Ruby & Gold Watch,"<p>A Tiffany & Co. Movado square-face watch with brick-style attachment and 24 rubies. Gump’s is forever treasure hunting for the best of everything and our collection of estate jewelry — featuring rare antique pieces — is no exception. Distinguished in provenance, each item is one of a kind, reflecting its distinctive gemstones, materials and craftsmanship.</p> <ul> <li>Circa 1950s.</li> <li>Stamped 'Tiffany'</li> <li>24 rubies.</li> <li>14-karat yellow gold.</li> <li>6 1/2""L.</li> </ul> ",5200.00,,https://gumps.com/products/tiffany-movado-square-ruby-gold-watch,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873766_1.jpg,873766
35153,39584275660994,Art Deco Diamond & Sapphire Gentleman's Ring,"<p>A chased millegrain Art Deco gentlemen's ring in 18-karat white gold featuring a European-cut diamond and four sapphires. Gump’s is forever treasure hunting for the best of everything and our collection of estate jewelry — featuring rare antique pieces — is no exception. Distinguished in provenance, each item is one of a kind, reflecting its distinctive gemstones, materials and craftsmanship.</p> <ul> <li>Diamond, est. 0.46ctw.</li> <li>4 synthetic sapphires.</li> <li>18-karat white gold.</li> <li>Size 9 1/2.</li> </ul>",2800.00,,https://gumps.com/products/art-deco-diamond-7-sapphire-gentlemans-ring,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/873779_1.jpg,873779
